Code,Name,Year,Month,Day,Rate 1 (For USD),Rate 2 (For SOM)
GBP       ,BRITISH POUND                 ,2021,9,10,0.7227,0.008522406
AUD       ,Australia Dollars             ,2021,9,10,1.3573,0.016005896
CHF       ,Switzerland Francs            ,2021,9,10,0.9167,0.010810142
CHF       ,Switzerland Francs            ,2021,9,10,0.9167,0.010810142
CND       ,CANADIAN DOLLAR               ,2021,9,10,1.2663,0.014932783
CND       ,Canadian Dollars              ,2021,9,10,1.2663,0.014932783
EU        ,EURO                          ,2021,9,10,0.8458,0.009974057
GBP       ,BRITISH POUND                 ,2021,9,10,0.7227,0.008522406
SOM       ,KYRGYZ SOM                    ,2021,9,10,84.8,1
SOM       ,Kyrgyz Soms                   ,2021,9,10,84.8,1
CND       ,CANADIAN DOLLAR               ,2021,9,10,1.2663,0.014932783
CND       ,Canadian Dollars              ,2021,9,10,1.2663,0.014932783
SOM       ,KYRGYZ SOM                    ,2021,9,9,84.8,1
SOM       ,Kyrgyz Soms                   ,2021,9,9,84.8,1
USD       ,UNITED STATES DOLLAR          ,2021,9,9,1,0.011792453
USD       ,United States Dollars         ,2021,9,9,1,0.011792453
AUD       ,Australia Dollars             ,2021,9,9,1.3575,0.016008255
CHF       ,Switzerland Francs            ,2021,9,9,0.9218,0.010870283
CND       ,CANADIAN DOLLAR               ,2021,9,9,1.269,0.014964623
CND       ,Canadian Dollars              ,2021,9,9,1.269,0.014964623
EU        ,EURO                          ,2021,9,9,0.8461,0.009977594
GBP       ,BRITISH POUND                 ,2021,9,9,0.72606,0.008562028
KZT       ,KAZAKHSTAN TENGE              ,2021,9,9,426.71,5.031957547
RR        ,RUSSIAN RUBLES                ,2021,9,9,73.28,0.864150943
SOM       ,KYRGYZ SOM                    ,2021,9,9,84.8,1
SOM       ,Kyrgyz Soms                   ,2021,9,9,84.8,1
USD       ,UNITED STATES DOLLAR          ,2021,9,9,1,0.011792453
USD       ,United States Dollars         ,2021,9,9,1,0.011792453
EU        ,EURO                          ,2021,9,9,0.8461,0.009977594
CND       ,CANADIAN DOLLAR               ,2021,9,9,1.269,0.014964623
CND       ,Canadian Dollars              ,2021,9,9,1.269,0.014964623
CHF       ,Switzerland Francs            ,2021,9,9,0.9218,0.010870283
AUD       ,Australia Dollars             ,2021,9,9,1.3575,0.016008255
RR        ,RUSSIAN RUBLES                ,2021,9,9,73.28,0.864150943
KZT       ,KAZAKHSTAN TENGE              ,2021,9,9,426.71,5.031957547
GBP       ,BRITISH POUND                 ,2021,9,9,0.72606,0.008562028
RR        ,RUSSIAN RUBLES                ,2021,9,8,73.372,0.865284827
KZT       ,KAZAKHSTAN TENGE              ,2021,9,8,426.44,5.029058249
GBP       ,BRITISH POUND                 ,2021,9,8,0.72537,0.008554376
EU        ,EURO                          ,2021,9,8,0.8443,0.009956932
SOM       ,KYRGYZ SOM                    ,2021,9,8,84.7952,1
SOM       ,Kyrgyz Soms                   ,2021,9,8,84.7952,1
CND       ,CANADIAN DOLLAR               ,2021,9,8,1.2645,0.014912401
CND       ,Canadian Dollars              ,2021,9,8,1.2645,0.014912401
AUD       ,Australia Dollars             ,2021,9,8,1.3534,0.015960809
CHF       ,Switzerland Francs            ,2021,9,8,0.9193,0.010841416
USD       ,UNITED STATES DOLLAR          ,2021,9,8,1,0.01179312
USD       ,United States Dollars         ,2021,9,8,1,0.01179312
GBP       ,BRITISH POUND                 ,2021,9,8,0.72537,0.008554376
KZT       ,KAZAKHSTAN TENGE              ,2021,9,8,426.44,5.029058249
RR        ,RUSSIAN RUBLES                ,2021,9,8,73.372,0.865284827
SOM       ,KYRGYZ SOM                    ,2021,9,8,84.7952,1
SOM       ,Kyrgyz Soms                   ,2021,9,8,84.7952,1
USD       ,UNITED STATES DOLLAR          ,2021,9,8,1,0.01179312
USD       ,United States Dollars         ,2021,9,8,1,0.01179312
AUD       ,Australia Dollars             ,2021,9,8,1.3534,0.015960809
CND       ,CANADIAN DOLLAR               ,2021,9,8,1.2645,0.014912401
CND       ,Canadian Dollars              ,2021,9,8,1.2645,0.014912401
CHF       ,Switzerland Francs            ,2021,9,8,0.9193,0.010841416
EU        ,EURO                          ,2021,9,8,0.8443,0.009956932
GBP       ,BRITISH POUND                 ,2021,9,7,0.7227,0.008525844
RR        ,RUSSIAN RUBLES                ,2021,9,7,72.99,0.861078407
KZT       ,KAZAKHSTAN TENGE              ,2021,9,7,425.22,5.01640992
SOM       ,KYRGYZ SOM                    ,2021,9,7,84.7658,1
SOM       ,Kyrgyz Soms                   ,2021,9,7,84.7658,1
RR        ,RUSSIAN RUBLES                ,2021,9,7,72.99,0.861078407
USD       ,UNITED STATES DOLLAR          ,2021,9,7,1,0.011797211
USD       ,United States Dollars         ,2021,9,7,1,0.011797211
SOM       ,KYRGYZ SOM                    ,2021,9,7,84.7658,1
SOM       ,Kyrgyz Soms                   ,2021,9,7,84.7658,1
USD       ,UNITED STATES DOLLAR          ,2021,9,7,1,0.011797211
USD       ,United States Dollars         ,2021,9,7,1,0.011797211
AUD       ,Australia Dollars             ,2021,9,7,1.3447,0.015863709
CHF       ,Switzerland Francs            ,2021,9,7,0.9152,0.010796807
AUD       ,Australia Dollars             ,2021,9,7,1.3447,0.015863709
CND       ,CANADIAN DOLLAR               ,2021,9,7,1.2534,0.014786624
CND       ,Canadian Dollars              ,2021,9,7,1.2534,0.014786624
CHF       ,Switzerland Francs            ,2021,9,7,0.9152,0.010796807
EU        ,EURO                          ,2021,9,7,0.8423,0.009936791
CND       ,CANADIAN DOLLAR               ,2021,9,7,1.2534,0.014786624
CND       ,Canadian Dollars              ,2021,9,7,1.2534,0.014786624
GBP       ,BRITISH POUND                 ,2021,9,7,0.7227,0.008525844
EU        ,EURO                          ,2021,9,7,0.8423,0.009936791
KZT       ,KAZAKHSTAN TENGE              ,2021,9,7,425.22,5.01640992
SOM       ,KYRGYZ SOM                    ,2021,9,6,84.75,1
SOM       ,Kyrgyz Soms                   ,2021,9,6,84.75,1
USD       ,UNITED STATES DOLLAR          ,2021,9,6,1,0.01179941
USD       ,United States Dollars         ,2021,9,6,1,0.01179941
AUD       ,Australia Dollars             ,2021,9,6,1.3422,0.015837168
CHF       ,Switzerland Francs            ,2021,9,6,0.9141,0.010785841
AUD       ,Australia Dollars             ,2021,9,6,1.3422,0.015837168
CND       ,CANADIAN DOLLAR               ,2021,9,6,1.2526,0.014779941
CND       ,Canadian Dollars              ,2021,9,6,1.2526,0.014779941
CHF       ,Switzerland Francs            ,2021,9,6,0.9141,0.010785841
EU        ,EURO                          ,2021,9,6,0.8418,0.009932743
CND       ,CANADIAN DOLLAR               ,2021,9,6,1.2526,0.014779941
CND       ,Canadian Dollars              ,2021,9,6,1.2526,0.014779941
GBP       ,BRITISH POUND                 ,2021,9,6,0.7214,0.008512094
EU        ,EURO                          ,2021,9,6,0.8418,0.009932743
KZT       ,KAZAKHSTAN TENGE              ,2021,9,6,425.55,5.021238938
GBP       ,BRITISH POUND                 ,2021,9,6,0.7214,0.008512094
RR        ,RUSSIAN RUBLES                ,2021,9,6,72.766,0.85859587
KZT       ,KAZAKHSTAN TENGE              ,2021,9,6,425.55,5.021238938
SOM       ,KYRGYZ SOM                    ,2021,9,6,84.75,1
SOM       ,Kyrgyz Soms                   ,2021,9,6,84.75,1
RR        ,RUSSIAN RUBLES                ,2021,9,6,72.766,0.85859587
USD       ,UNITED STATES DOLLAR          ,2021,9,6,1,0.01179941
USD       ,United States Dollars         ,2021,9,6,1,0.01179941
SOM       ,KYRGYZ SOM                    ,2021,9,5,84.75,1
SOM       ,Kyrgyz Soms                   ,2021,9,5,84.75,1
USD       ,UNITED STATES DOLLAR          ,2021,9,5,1,0.01179941
USD       ,United States Dollars         ,2021,9,5,1,0.01179941
AUD       ,Australia Dollars             ,2021,9,5,1.3411,0.015826654
CHF       ,Switzerland Francs            ,2021,9,5,0.9137,0.0107828
CND       ,CANADIAN DOLLAR               ,2021,9,5,1.2527,0.014783423
CND       ,Canadian Dollars              ,2021,9,5,1.2527,0.014783423
EU        ,EURO                          ,2021,9,5,0.8415,0.00993075
GBP       ,BRITISH POUND                 ,2021,9,5,0.7212,0.00851106
KZT       ,KAZAKHSTAN TENGE              ,2021,9,5,425.5,5.021431067
RR        ,RUSSIAN RUBLES                ,2021,9,5,72.829,0.859473098
SOM       ,KYRGYZ SOM                    ,2021,9,5,84.75,1
SOM       ,Kyrgyz Soms                   ,2021,9,5,84.75,1
USD       ,UNITED STATES DOLLAR          ,2021,9,5,1,0.01179941
USD       ,United States Dollars         ,2021,9,5,1,0.01179941
KZT       ,KAZAKHSTAN TENGE              ,2021,9,5,425.5,5.021431067
GBP       ,BRITISH POUND                 ,2021,9,5,0.7212,0.00851106
EU        ,EURO                          ,2021,9,5,0.8415,0.00993075
CND       ,CANADIAN DOLLAR               ,2021,9,5,1.2527,0.014783423
CND       ,Canadian Dollars              ,2021,9,5,1.2527,0.014783423
CHF       ,Switzerland Francs            ,2021,9,5,0.9137,0.0107828
AUD       ,Australia Dollars             ,2021,9,5,1.3411,0.015826654
RR        ,RUSSIAN RUBLES                ,2021,9,5,72.829,0.859473098
CHF       ,Switzerland Francs            ,2021,9,4,0.9136,0.01078162
CND       ,CANADIAN DOLLAR               ,2021,9,4,1.2526,0.014782243
CND       ,Canadian Dollars              ,2021,9,4,1.2526,0.014782243
AUD       ,Australia Dollars             ,2021,9,4,1.341,0.015825474
EU        ,EURO                          ,2021,9,4,0.8418,0.009934291
GBP       ,BRITISH POUND                 ,2021,9,4,0.7216,0.008515781
KZT       ,KAZAKHSTAN TENGE              ,2021,9,4,425.51,5.021549079
RR        ,RUSSIAN RUBLES                ,2021,9,4,72.831,0.8594967
SOM       ,KYRGYZ SOM                    ,2021,9,4,84.75,1
SOM       ,Kyrgyz Soms                   ,2021,9,4,84.75,1
USD       ,UNITED STATES DOLLAR          ,2021,9,4,1,0.01179941
USD       ,United States Dollars         ,2021,9,4,1,0.01179941
AUD       ,Australia Dollars             ,2021,9,4,1.341,0.015825474
CHF       ,Switzerland Francs            ,2021,9,4,0.9136,0.01078162
CND       ,CANADIAN DOLLAR               ,2021,9,4,1.2526,0.014782243
CND       ,Canadian Dollars              ,2021,9,4,1.2526,0.014782243
EU        ,EURO                          ,2021,9,4,0.8418,0.009934291
GBP       ,BRITISH POUND                 ,2021,9,4,0.7216,0.008515781
KZT       ,KAZAKHSTAN TENGE              ,2021,9,4,425.51,5.021549079
RR        ,RUSSIAN RUBLES                ,2021,9,4,72.831,0.8594967
SOM       ,KYRGYZ SOM                    ,2021,9,4,84.75,1
SOM       ,Kyrgyz Soms                   ,2021,9,4,84.75,1
USD       ,UNITED STATES DOLLAR          ,2021,9,4,1,0.01179941
USD       ,United States Dollars         ,2021,9,4,1,0.01179941
SOM       ,KYRGYZ SOM                    ,2021,9,3,84.7368,1
SOM       ,Kyrgyz Soms                   ,2021,9,3,84.7368,1
USD       ,UNITED STATES DOLLAR          ,2021,9,3,1,0.011801248
USD       ,United States Dollars         ,2021,9,3,1,0.011801248
AUD       ,Australia Dollars             ,2021,9,3,1.3508,0.015941126
CHF       ,Switzerland Francs            ,2021,9,3,0.9144,0.010791061
AUD       ,Australia Dollars             ,2021,9,3,1.3508,0.015941126
CND       ,CANADIAN DOLLAR               ,2021,9,3,1.2551,0.014811746
CND       ,Canadian Dollars              ,2021,9,3,1.2551,0.014811746
CHF       ,Switzerland Francs            ,2021,9,3,0.9144,0.010791061
EU        ,EURO                          ,2021,9,3,0.8422,0.009939011
CND       ,CANADIAN DOLLAR               ,2021,9,3,1.2551,0.014811746
CND       ,Canadian Dollars              ,2021,9,3,1.2551,0.014811746
GBP       ,BRITISH POUND                 ,2021,9,3,0.7227,0.008528762
EU        ,EURO                          ,2021,9,3,0.8422,0.009939011
KZT       ,KAZAKHSTAN TENGE              ,2021,9,3,425.44,5.020722992
GBP       ,BRITISH POUND                 ,2021,9,3,0.7227,0.008528762
RR        ,RUSSIAN RUBLES                ,2021,9,3,73.033,0.861880552
KZT       ,KAZAKHSTAN TENGE              ,2021,9,3,425.44,5.020722992
SOM       ,KYRGYZ SOM                    ,2021,9,3,84.7368,1
SOM       ,Kyrgyz Soms                   ,2021,9,3,84.7368,1
RR        ,RUSSIAN RUBLES                ,2021,9,3,73.033,0.861880552
USD       ,UNITED STATES DOLLAR          ,2021,9,3,1,0.011801248
USD       ,United States Dollars         ,2021,9,3,1,0.011801248
SOM       ,KYRGYZ SOM                    ,2021,9,2,84.7,1
SOM       ,Kyrgyz Soms                   ,2021,9,2,84.7,1
USD       ,UNITED STATES DOLLAR          ,2021,9,2,1,0.011806375
USD       ,United States Dollars         ,2021,9,2,1,0.011806375
AUD       ,Australia Dollars             ,2021,9,2,1.3574,0.016025974
AUD       ,Australia Dollars             ,2021,9,2,1.3574,0.016025974
CHF       ,Switzerland Francs            ,2021,9,2,0.9157,0.010811098
CND       ,CANADIAN DOLLAR               ,2021,9,2,1.2622,0.014902007
CND       ,Canadian Dollars              ,2021,9,2,1.2622,0.014902007
CHF       ,Switzerland Francs            ,2021,9,2,0.9157,0.010811098
EU        ,EURO                          ,2021,9,2,0.8445,0.009970484
CND       ,CANADIAN DOLLAR               ,2021,9,2,1.2622,0.014902007
CND       ,Canadian Dollars              ,2021,9,2,1.2622,0.014902007
GBP       ,BRITISH POUND                 ,2021,9,2,0.7261,0.008572609
EU        ,EURO                          ,2021,9,2,0.8445,0.009970484
KZT       ,KAZAKHSTAN TENGE              ,2021,9,2,426.31,5.033175915
GBP       ,BRITISH POUND                 ,2021,9,2,0.7261,0.008572609
RR        ,RUSSIAN RUBLES                ,2021,9,2,73.02,0.862101535
KZT       ,KAZAKHSTAN TENGE              ,2021,9,2,426.31,5.033175915
SOM       ,KYRGYZ SOM                    ,2021,9,2,84.7,1
SOM       ,Kyrgyz Soms                   ,2021,9,2,84.7,1
RR        ,RUSSIAN RUBLES                ,2021,9,2,73.02,0.862101535
USD       ,UNITED STATES DOLLAR          ,2021,9,2,1,0.011806375
USD       ,United States Dollars         ,2021,9,2,1,0.011806375
AUD       ,Australia Dollars             ,2021,9,1,1.3669,0.016138135
AUD       ,Australia Dollars             ,2021,9,1,1.3669,0.016138135
CHF       ,Switzerland Francs            ,2021,9,1,0.9152,0.010805195
CND       ,CANADIAN DOLLAR               ,2021,9,1,1.2617,0.014896104
CND       ,Canadian Dollars              ,2021,9,1,1.2617,0.014896104
CHF       ,Switzerland Francs            ,2021,9,1,0.9152,0.010805195
EU        ,EURO                          ,2021,9,1,0.8467,0.009996458
CND       ,CANADIAN DOLLAR               ,2021,9,1,1.2617,0.014896104
CND       ,Canadian Dollars              ,2021,9,1,1.2617,0.014896104
GBP       ,BRITISH POUND                 ,2021,9,1,0.727,0.008583235
EU        ,EURO                          ,2021,9,1,0.8467,0.009996458
KZT       ,KAZAKHSTAN TENGE              ,2021,9,1,426.17,5.031523022
RR        ,RUSSIAN RUBLES                ,2021,9,1,73.316,0.865596222
USD       ,UNITED STATES DOLLAR          ,2021,9,1,1,0.011806375
USD       ,United States Dollars         ,2021,9,1,1,0.011806375
GBP       ,BRITISH POUND                 ,2021,9,1,0.727,0.008583235
RR        ,RUSSIAN RUBLES                ,2021,9,1,73.316,0.865596222
KZT       ,KAZAKHSTAN TENGE              ,2021,9,1,426.17,5.031523022
SOM       ,KYRGYZ SOM                    ,2021,9,1,84.7,1
SOM       ,Kyrgyz Soms                   ,2021,9,1,84.7,1
SOM       ,KYRGYZ SOM                    ,2021,9,1,84.7,1
SOM       ,Kyrgyz Soms                   ,2021,9,1,84.7,1
USD       ,UNITED STATES DOLLAR          ,2021,9,1,1,0.011806375
USD       ,United States Dollars         ,2021,9,1,1,0.011806375
SOM       ,KYRGYZ SOM                    ,2021,8,31,84.7,1
SOM       ,Kyrgyz Soms                   ,2021,8,31,84.7,1
USD       ,UNITED STATES DOLLAR          ,2021,8,31,1,0.011806375
USD       ,United States Dollars         ,2021,8,31,1,0.011806375
RR        ,RUSSIAN RUBLES                ,2021,8,31,73.409,0.866694215
USD       ,UNITED STATES DOLLAR          ,2021,8,31,1,0.011806375
USD       ,United States Dollars         ,2021,8,31,1,0.011806375
KZT       ,KAZAKHSTAN TENGE              ,2021,8,31,427.22,5.043919717
SOM       ,KYRGYZ SOM                    ,2021,8,31,84.7,1
SOM       ,Kyrgyz Soms                   ,2021,8,31,84.7,1
GBP       ,BRITISH POUND                 ,2021,8,31,0.7268,0.008580874
RR        ,RUSSIAN RUBLES                ,2021,8,31,73.409,0.866694215
EU        ,EURO                          ,2021,8,31,0.8477,0.010008264
KZT       ,KAZAKHSTAN TENGE              ,2021,8,31,427.22,5.043919717
CND       ,CANADIAN DOLLAR               ,2021,8,31,1.2606,0.014883117
CND       ,Canadian Dollars              ,2021,8,31,1.2606,0.014883117
GBP       ,BRITISH POUND                 ,2021,8,31,0.7268,0.008580874
CHF       ,Switzerland Francs            ,2021,8,31,0.9172,0.010828808
EU        ,EURO                          ,2021,8,31,0.8477,0.010008264
AUD       ,Australia Dollars             ,2021,8,31,1.3711,0.016187721
AUD       ,Australia Dollars             ,2021,8,31,1.3711,0.016187721
CHF       ,Switzerland Francs            ,2021,8,31,0.9172,0.010828808
CND       ,CANADIAN DOLLAR               ,2021,8,31,1.2606,0.014883117
